name_last,name_suffix,name_first,name_middle,race
goldsmith,,lewis,,"GreaterEuropean,WestEuropean,French"
lavenu,,lewis,,"GreaterEuropean,WestEuropean,French"
nicola,,lewis,,"GreaterEuropean,WestEuropean,French"
de la iglesia,,Álex,,"GreaterEuropean,WestEuropean,French"
,,léger,,"GreaterEuropean,WestEuropean,French"
smith,,l.,harvey,"GreaterEuropean,WestEuropean,French"
de pougy,,liane,,"GreaterEuropean,WestEuropean,French"
pataki,,libby,,"GreaterEuropean,WestEuropean,French"
bruant,,libéral,,"GreaterEuropean,WestEuropean,French"
,,liddesdale,,"GreaterEuropean,WestEuropean,French"
,,Élie,,"GreaterEuropean,WestEuropean,French"
baup,,Élie,,"GreaterEuropean,WestEuropean,French"
bayol,,Élie,,"GreaterEuropean,WestEuropean,French"
brousse,,Élie,,"GreaterEuropean,WestEuropean,French"
cartan,,Élie,,"GreaterEuropean,WestEuropean,French"
fréron,,Élie,catherine,"GreaterEuropean,WestEuropean,French"
de rothschild,,Élie,,"GreaterEuropean,WestEuropean,French"
calmer,,liefmann,,"GreaterEuropean,WestEuropean,French"
guadet,,Élie,,"GreaterEuropean,WestEuropean,French"
halévy,,Élie,,"GreaterEuropean,WestEuropean,French"
,,lietbertus,,"GreaterEuropean,WestEuropean,French"
france,,,,"GreaterEuropean,WestEuropean,French"
governor of jersey,,,,"GreaterEuropean,WestEuropean,French"
decay,,life's,,"GreaterEuropean,WestEuropean,French"
roset,,ligne,,"GreaterEuropean,WestEuropean,French"
kedrova,,lila,,"GreaterEuropean,WestEuropean,French"
ackermann,,liliane,,"GreaterEuropean,WestEuropean,French"
jégou,,lilian,,"GreaterEuropean,WestEuropean,French"
laslandes,,lilian,,"GreaterEuropean,WestEuropean,French"
rolfe,,lilian,,"GreaterEuropean,WestEuropean,French"
boniche,,lili,,"GreaterEuropean,WestEuropean,French"
boulanger,,lili,,"GreaterEuropean,WestEuropean,French"
greuze,,lillian,,"GreaterEuropean,WestEuropean,French"
langtry,,lillie,,"GreaterEuropean,WestEuropean,French"
daché,,lilly,,"GreaterEuropean,WestEuropean,French"
laskine,,lily,,"GreaterEuropean,WestEuropean,French"
de la seine,,l'inconnue,,"GreaterEuropean,WestEuropean,French"
de suza,,linda,,"GreaterEuropean,WestEuropean,French"
moon,,linda,,"GreaterEuropean,WestEuropean,French"
to the austro,,line of succession,,"GreaterEuropean,WestEuropean,French"
throne,,line of succession,to the monegasque,"GreaterEuropean,WestEuropean,French"
throne,,line of succession,to the tuscan,"GreaterEuropean,WestEuropean,French"
pham,,linh,dan,"GreaterEuropean,WestEuropean,French"
ventura,,lino,,"GreaterEuropean,WestEuropean,French"
,,lio,,"GreaterEuropean,WestEuropean,French"
beauxis,,lionel,,"GreaterEuropean,WestEuropean,French"
cappone,,lionel,,"GreaterEuropean,WestEuropean,French"
charbonnier,,lionel,,"GreaterEuropean,WestEuropean,French"
chevrier,,lionel,,"GreaterEuropean,WestEuropean,French"
jospin,,lionel,,"GreaterEuropean,WestEuropean,French"
kieseritzky,,lionel,,"GreaterEuropean,WestEuropean,French"
letizi,,lionel,,"GreaterEuropean,WestEuropean,French"
mathis,,lionel,,"GreaterEuropean,WestEuropean,French"
mazars,,lionel,,"GreaterEuropean,WestEuropean,French"
medeiros,,lionel,,"GreaterEuropean,WestEuropean,French"
nallet,,lionel,,"GreaterEuropean,WestEuropean,French"
de rothschild,,lionel,nathan,"GreaterEuropean,WestEuropean,French"
,,lionel of antwerp,,"GreaterEuropean,WestEuropean,French"
poilâne,,lionel,,"GreaterEuropean,WestEuropean,French"
potillon,,lionel,,"GreaterEuropean,WestEuropean,French"
roux,,lionel,,"GreaterEuropean,WestEuropean,French"
teixido,,lionel,,"GreaterEuropean,WestEuropean,French"
terray,,lionel,,"GreaterEuropean,WestEuropean,French"
rafale,,lion,,"GreaterEuropean,WestEuropean,French"
appignanesi,,lisa,,"GreaterEuropean,WestEuropean,French"
,,Élisabeth,,"GreaterEuropean,WestEuropean,French"
badinter,,Élisabeth,,"GreaterEuropean,WestEuropean,French"
charlotte of orléans,,Élisabeth,,"GreaterEuropean,WestEuropean,French"
dmitrieff,,Élisabeth,,"GreaterEuropean,WestEuropean,French"
grousselle,,Élisabeth,,"GreaterEuropean,WestEuropean,French"
guigou,,Élisabeth,,"GreaterEuropean,WestEuropean,French"
de la guerre,,Élisabeth,jacquet,"GreaterEuropean,WestEuropean,French"
laville,,Élisabeth,,"GreaterEuropean,WestEuropean,French"
lutz,,Élisabeth,,"GreaterEuropean,WestEuropean,French"
,,Élisabeth of france,,"GreaterEuropean,WestEuropean,French"
platel,,Élisabeth,,"GreaterEuropean,WestEuropean,French"
francis,,lisa,,"GreaterEuropean,WestEuropean,French"
quinn,,lisa,,"GreaterEuropean,WestEuropean,French"
rhoades,,lisa,,"GreaterEuropean,WestEuropean,French"
darly,,lise,,"GreaterEuropean,WestEuropean,French"
legrand,,lise,,"GreaterEuropean,WestEuropean,French"
lucet,,Élise,,"GreaterEuropean,WestEuropean,French"
rivet,,Élise,,"GreaterEuropean,WestEuropean,French"
de brinon,,lisette,,"GreaterEuropean,WestEuropean,French"
lapointe,,lisette,,"GreaterEuropean,WestEuropean,French"
canada,,little,,"GreaterEuropean,WestEuropean,French"
canadas,,little,,"GreaterEuropean,WestEuropean,French"
,,liutfrid,,"GreaterEuropean,WestEuropean,French"
,,liutgard,,"GreaterEuropean,WestEuropean,French"
mehus,,livio,,"GreaterEuropean,WestEuropean,French"
minnelli,,liza,,"GreaterEuropean,WestEuropean,French"
descloux,,lizzy,mercier,"GreaterEuropean,WestEuropean,French"
lescat,,l.,,"GreaterEuropean,WestEuropean,French"
mondory,,lloyd,,"GreaterEuropean,WestEuropean,French"
st. amand,,lloyd,,"GreaterEuropean,WestEuropean,French"
,,léno,,"GreaterEuropean,WestEuropean,French"
braz,,loalwa,,"GreaterEuropean,WestEuropean,French"
amisse,,loïc,,"GreaterEuropean,WestEuropean,French"
dachary,,loïc,,"GreaterEuropean,WestEuropean,French"
duval,,loïc,,"GreaterEuropean,WestEuropean,French"
guillon,,loïc,,"GreaterEuropean,WestEuropean,French"
castle,,loch,leven,"GreaterEuropean,WestEuropean,French"
leferme,,loïc,,"GreaterEuropean,WestEuropean,French"
kandja,,loïc,lumbilla,"GreaterEuropean,WestEuropean,French"
perrin,,loïc,,"GreaterEuropean,WestEuropean,French"
rémy,,loïc,,"GreaterEuropean,WestEuropean,French"
wacquant,,loïc,,"GreaterEuropean,WestEuropean,French"
gauthier,,léoda,,"GreaterEuropean,WestEuropean,French"
daniderff,,léo,,"GreaterEuropean,WestEuropean,French"
delibes,,léo,,"GreaterEuropean,WestEuropean,French"
bouchez,,Élodie,,"GreaterEuropean,WestEuropean,French"
brouiller,,Élodie,,"GreaterEuropean,WestEuropean,French"
gagnon,,Élodie,,"GreaterEuropean,WestEuropean,French"
gossuin,,Élodie,,"GreaterEuropean,WestEuropean,French"
,,lodovico,,"GreaterEuropean,WestEuropean,French"
ferré,,léo,,"GreaterEuropean,WestEuropean,French"
lagrange,,léo,,"GreaterEuropean,WestEuropean,French"
specht,,léonard,,"GreaterEuropean,WestEuropean,French"
taubert,,léonard,,"GreaterEuropean,WestEuropean,French"
bary,,léon,,"GreaterEuropean,WestEuropean,French"
benouville,,léon,,"GreaterEuropean,WestEuropean,French"
bloy,,léon,,"GreaterEuropean,WestEuropean,French"
blum,,léon,,"GreaterEuropean,WestEuropean,French"
bollée,,léon,,"GreaterEuropean,WestEuropean,French"
boëllmann,,léon,,"GreaterEuropean,WestEuropean,French"
bonnat,,léon,,"GreaterEuropean,WestEuropean,French"
bourgeois,,léon,,"GreaterEuropean,WestEuropean,French"
bouveret,,léon,,"GreaterEuropean,WestEuropean,French"
brillouin,,léon,,"GreaterEuropean,WestEuropean,French"
brunschvicg,,léon,,"GreaterEuropean,WestEuropean,French"
carcassonne,,léon,,"GreaterEuropean,WestEuropean,French"
crenier,,léonce,,"GreaterEuropean,WestEuropean,French"
lagarde,,léonce,,"GreaterEuropean,WestEuropean,French"
michaux,,léonce,,"GreaterEuropean,WestEuropean,French"
verny,,léonce,,"GreaterEuropean,WestEuropean,French"
daudet,,léon,,"GreaterEuropean,WestEuropean,French"
delagrange,,léon,,"GreaterEuropean,WestEuropean,French"
parliament,,london,,"GreaterEuropean,WestEuropean,French"
fairmaire,,léon,,"GreaterEuropean,WestEuropean,French"
flameng,,léon,,"GreaterEuropean,WestEuropean,French"
fleuriot,,léon,,"GreaterEuropean,WestEuropean,French"
foucault,,léon,,"GreaterEuropean,WestEuropean,French"
gambetta,,léon,,"GreaterEuropean,WestEuropean,French"
gastinel,,léon,,"GreaterEuropean,WestEuropean,French"
gaumont,,léon,,"GreaterEuropean,WestEuropean,French"
gérôme,,léon,,"GreaterEuropean,WestEuropean,French"
halévy,,léon,,"GreaterEuropean,WestEuropean,French"
moguy,,léonide,,"GreaterEuropean,WestEuropean,French"
duquet,,léonie,,"GreaterEuropean,WestEuropean,French"
mathot,,léon,,"GreaterEuropean,WestEuropean,French"
poirier,,léon,,"GreaterEuropean,WestEuropean,French"
roches,,léon,,"GreaterEuropean,WestEuropean,French"
rostan,,léon,,"GreaterEuropean,WestEuropean,French"
sée,,léon,,"GreaterEuropean,WestEuropean,French"
sicard,,léon,,"GreaterEuropean,WestEuropean,French"
thiébaut,,léon,,"GreaterEuropean,WestEuropean,French"
walras,,léon,,"GreaterEuropean,WestEuropean,French"
weil,,léon,,"GreaterEuropean,WestEuropean,French"
zitrone,,léon,,"GreaterEuropean,WestEuropean,French"
de aguirre,,lope,,"GreaterEuropean,WestEuropean,French"
boilly,,léopold,,"GreaterEuropean,WestEuropean,French"
d'auerstaedt,,léopold,davout,"GreaterEuropean,WestEuropean,French"
eyharts,,léopold,,"GreaterEuropean,WestEuropean,French"
leau,,léopold,,"GreaterEuropean,WestEuropean,French"
senghor,,léopold,sédar,"GreaterEuropean,WestEuropean,French"
survage,,léopold,,"GreaterEuropean,WestEuropean,French"
somerset,,edward,,"GreaterEuropean,WestEuropean,French"
douglas,,james,,"GreaterEuropean,WestEuropean,French"
,,,,"GreaterEuropean,WestEuropean,French"
,,lordship of l'isle,,"GreaterEuropean,WestEuropean,French"
,,lords of cemais,,"GreaterEuropean,WestEuropean,French"
,,lorie,,"GreaterEuropean,WestEuropean,French"
barrett,,lorraine,,"GreaterEuropean,WestEuropean,French"
,,losio,,"GreaterEuropean,WestEuropean,French"
de macedo soares,,lota,,"GreaterEuropean,WestEuropean,French"
i,,lothair,,"GreaterEuropean,WestEuropean,French"
ii of italy,,lothair,,"GreaterEuropean,WestEuropean,French"
,,lothair of france,,"GreaterEuropean,WestEuropean,French"
de maizière,,lothar,,"GreaterEuropean,WestEuropean,French"
boudreau,,lou,,"GreaterEuropean,WestEuropean,French"
dimuro,,lou,,"GreaterEuropean,WestEuropean,French"
doillon,,lou,,"GreaterEuropean,WestEuropean,French"
,,louis,,"GreaterEuropean,WestEuropean,French"
,,louis,,"GreaterEuropean,WestEuropean,French"
baïleche,,louisa,,"GreaterEuropean,WestEuropean,French"
abelly,,louis,,"GreaterEuropean,WestEuropean,French"
adam,,louis,,"GreaterEuropean,WestEuropean,French"
journeaux,,louisa,,"GreaterEuropean,WestEuropean,French"
berthier,,louis,alexandre,"GreaterEuropean,WestEuropean,French"
bonvin,,louis,alexis Étienne,"GreaterEuropean,WestEuropean,French"
becquerel,,louis,alfred,"GreaterEuropean,WestEuropean,French"
achard,,louis,amédée,"GreaterEuropean,WestEuropean,French"
de bougainville,,louis,antoine,"GreaterEuropean,WestEuropean,French"
de bourrienne,,louis,antoine fauvelet,"GreaterEuropean,WestEuropean,French"
baillon,,louis,antoine françois,"GreaterEuropean,WestEuropean,French"
archambault,,louis,,"GreaterEuropean,WestEuropean,French"
armand,,louis,,"GreaterEuropean,WestEuropean,French"
armand,i,louis,,"GreaterEuropean,WestEuropean,French"
de bourbon,,louis,armand ii,"GreaterEuropean,WestEuropean,French"
blanqui,,louis,auguste,"GreaterEuropean,WestEuropean,French"
sabatier,,louis,auguste,"GreaterEuropean,WestEuropean,French"
bachelier,,louis,,"GreaterEuropean,WestEuropean,French"
baire,,louis,,"GreaterEuropean,WestEuropean,French"
d'hilliers,,louis,baraguey,"GreaterEuropean,WestEuropean,French"
barral,,louis,,"GreaterEuropean,WestEuropean,French"
barrault,,louis,,"GreaterEuropean,WestEuropean,French"
barthou,,louis,,"GreaterEuropean,WestEuropean,French"
barye,,louis,,"GreaterEuropean,WestEuropean,French"
bastien,,louis,,"GreaterEuropean,WestEuropean,French"
berlandier,,louis,,"GreaterEuropean,WestEuropean,French"
bertignac,,louis,,"GreaterEuropean,WestEuropean,French"
bertrand,,louis,,"GreaterEuropean,WestEuropean,French"
castel,,louis,bertrand,"GreaterEuropean,WestEuropean,French"
binot,,louis,,"GreaterEuropean,WestEuropean,French"
blanc,,louis,,"GreaterEuropean,WestEuropean,French"
blanchette,,louis,,"GreaterEuropean,WestEuropean,French"
blériot,,louis,,"GreaterEuropean,WestEuropean,French"
bonaparte,,louis,,"GreaterEuropean,WestEuropean,French"
borloo,,louis,,"GreaterEuropean,WestEuropean,French"
boullée,,louis,,"GreaterEuropean,WestEuropean,French"
bourdaloue,,louis,,"GreaterEuropean,WestEuropean,French"
bouyer,,louis,,"GreaterEuropean,WestEuropean,French"
boyer,,louis,,"GreaterEuropean,WestEuropean,French"
de l'isle,,louis,briere,"GreaterEuropean,WestEuropean,French"
bruguière,,louis,,"GreaterEuropean,WestEuropean,French"
buffet,,louis,,"GreaterEuropean,WestEuropean,French"
cahuzac,,louis,,"GreaterEuropean,WestEuropean,French"
cappel,,louis,,"GreaterEuropean,WestEuropean,French"
carmontelle,,louis,carrogis,"GreaterEuropean,WestEuropean,French"
champagne,,louis,,"GreaterEuropean,WestEuropean,French"
desaix,,louis,charles antoine,"GreaterEuropean,WestEuropean,French"
fouquet,,louis,charles armand,"GreaterEuropean,WestEuropean,French"
le tellier,,louis,charles césar,"GreaterEuropean,WestEuropean,French"
chauvel,,louis,,"GreaterEuropean,WestEuropean,French"
cholesky,,louis,,"GreaterEuropean,WestEuropean,French"
hachette,,louis,christophe françois,"GreaterEuropean,WestEuropean,French"
clérisseau,,louis,,"GreaterEuropean,WestEuropean,French"
cottigny,,louis,,"GreaterEuropean,WestEuropean,French"
de villiers,,louis,coulon,"GreaterEuropean,WestEuropean,French"
couperin,,louis,,"GreaterEuropean,WestEuropean,French"
couty,,louis,,"GreaterEuropean,WestEuropean,French"
daguerre,,louis,,"GreaterEuropean,WestEuropean,French"
d'armagnac,,louis,,"GreaterEuropean,WestEuropean,French"
de pellepoix,,louis,darquier,"GreaterEuropean,WestEuropean,French"
de la feuillade,,louis,d'aubusson,"GreaterEuropean,WestEuropean,French"
david,,louis,,"GreaterEuropean,WestEuropean,French"
de beaufort,,louis,,"GreaterEuropean,WestEuropean,French"
debierne,,louis,,"GreaterEuropean,WestEuropean,French"
de blois,,louis,,"GreaterEuropean,WestEuropean,French"
de bonnières,,louis,,"GreaterEuropean,WestEuropean,French"
debré,,louis,,"GreaterEuropean,WestEuropean,French"
de broglie,,louis,,"GreaterEuropean,WestEuropean,French"
de buade de frontenac,,louis,,"GreaterEuropean,WestEuropean,French"
de caix d'hervelois,,louis,,"GreaterEuropean,WestEuropean,French"
de caullery,,louis,,"GreaterEuropean,WestEuropean,French"
de cormontaigne,,louis,,"GreaterEuropean,WestEuropean,French"
de crevant,,louis,,"GreaterEuropean,WestEuropean,French"
de deyster,,louis,,"GreaterEuropean,WestEuropean,French"
de fleurac,,louis,,"GreaterEuropean,WestEuropean,French"
de freycinet,,louis,,"GreaterEuropean,WestEuropean,French"
de funès,,louis,,"GreaterEuropean,WestEuropean,French"
dega,,louis,,"GreaterEuropean,WestEuropean,French"
de guiringaud,,louis,,"GreaterEuropean,WestEuropean,French"
de la corne,,louis,,"GreaterEuropean,WestEuropean,French"
delasiauve,,louis,,"GreaterEuropean,WestEuropean,French"
d'elbée,,louis,,"GreaterEuropean,WestEuropean,French"
delâge,,louis,,"GreaterEuropean,WestEuropean,French"
delluc,,louis,,"GreaterEuropean,WestEuropean,French"
de montfort,,louis,,"GreaterEuropean,WestEuropean,French"
gavarret,,louis,denis jules,"GreaterEuropean,WestEuropean,French"
de pointe du lac,,louis,,"GreaterEuropean,WestEuropean,French"
de quelen,,louis,,"GreaterEuropean,WestEuropean,French"
de rouvroy,,louis,,"GreaterEuropean,WestEuropean,French"
de berton de crillon,,louis,des balbes,"GreaterEuropean,WestEuropean,French"
de silvestre,,louis,,"GreaterEuropean,WestEuropean,French"
dodero,,louis,,"GreaterEuropean,WestEuropean,French"
d'orléans,,louis,,"GreaterEuropean,WestEuropean,French"
bureau,,louis,Édouard,"GreaterEuropean,WestEuropean,French"
duffoy,,louis,,"GreaterEuropean,WestEuropean,French"
dupaty,,louis,,"GreaterEuropean,WestEuropean,French"
du plessis de richelieu,,louis,,"GreaterEuropean,WestEuropean,French"
du pont duchambon de vergor,,louis,,"GreaterEuropean,WestEuropean,French"
duport,,louis,,"GreaterEuropean,WestEuropean,French"
durey,,louis,,"GreaterEuropean,WestEuropean,French"
d'Évreux,,louis,,"GreaterEuropean,WestEuropean,French"
,,louise,,"GreaterEuropean,WestEuropean,French"
,,louise,,"GreaterEuropean,WestEuropean,French"
arbour,,louise,,"GreaterEuropean,WestEuropean,French"
bertin,,louise,,"GreaterEuropean,WestEuropean,French"
charron,,louise,,"GreaterEuropean,WestEuropean,French"
colet,,louise,,"GreaterEuropean,WestEuropean,French"
damien,,louise,,"GreaterEuropean,WestEuropean,French"
mazarin,,louise,d'aumont,"GreaterEuropean,WestEuropean,French"
de kérouaille,,louise,,"GreaterEuropean,WestEuropean,French"
de la vallière,,louise,,"GreaterEuropean,WestEuropean,French"
de marillac,,louise,,"GreaterEuropean,WestEuropean,French"
de montmorency,,louise,,"GreaterEuropean,WestEuropean,French"
d'Épinay,,louise,,"GreaterEuropean,WestEuropean,French"
du pont crowninshield,,louise,e.,"GreaterEuropean,WestEuropean,French"
elisabeth of orléans,,louise,,"GreaterEuropean,WestEuropean,French"
farrenc,,louise,,"GreaterEuropean,WestEuropean,French"
germain,,louise,,"GreaterEuropean,WestEuropean,French"
harel,,louise,,"GreaterEuropean,WestEuropean,French"
henderson,,louise,,"GreaterEuropean,WestEuropean,French"
julie,,louise,,"GreaterEuropean,WestEuropean,French"
labé,,louise,,"GreaterEuropean,WestEuropean,French"
de vilmorin,,louise,leveque,"GreaterEuropean,WestEuropean,French"
dupin,,louis,ellies,"GreaterEuropean,WestEuropean,French"
de bourbon,,louise,marie adélaïde,"GreaterEuropean,WestEuropean,French"
thérèse of france,,louise,marie,"GreaterEuropean,WestEuropean,French"
moillon,,louise,,"GreaterEuropean,WestEuropean,French"
,,louise of savoy,,"GreaterEuropean,WestEuropean,French"
néel,,louis,eugène félix,"GreaterEuropean,WestEuropean,French"
bautain,,louis,eugène marie,"GreaterEuropean,WestEuropean,French"
fabien,,louis,,"GreaterEuropean,WestEuropean,French"
faidherbe,,louis,,"GreaterEuropean,WestEuropean,French"
faury,,louis,,"GreaterEuropean,WestEuropean,French"
maury,,louis,ferdinand alfred,"GreaterEuropean,WestEuropean,French"
feuillade,,louis,,"GreaterEuropean,WestEuropean,French"
feuillée,,louis,,"GreaterEuropean,WestEuropean,French"
fleury,,louis,,"GreaterEuropean,WestEuropean,French"
floch,,louis,,"GreaterEuropean,WestEuropean,French"
forain,,louis,,"GreaterEuropean,WestEuropean,French"
fornel,,louis,,"GreaterEuropean,WestEuropean,French"
français,,louis,,"GreaterEuropean,WestEuropean,French"
françois,,louis,,"GreaterEuropean,WestEuropean,French"
arbogast,,louis,françois antoine,"GreaterEuropean,WestEuropean,French"
du plessis,,louis,françois armand,"GreaterEuropean,WestEuropean,French"
cauchy,,louis,françois,"GreaterEuropean,WestEuropean,French"
de bourbon,,louis,françois ii,"GreaterEuropean,WestEuropean,French"
d'antessanty,,louis,gabriel,"GreaterEuropean,WestEuropean,French"
gallois,,louis,,"GreaterEuropean,WestEuropean,French"
garcia,,louis,,"GreaterEuropean,WestEuropean,French"
gauthier,,louis,,"GreaterEuropean,WestEuropean,French"
de contades,,louis,georges Érasme,"GreaterEuropean,WestEuropean,French"
gergorin,,louis,,"GreaterEuropean,WestEuropean,French"
gerverot,,louis,,"GreaterEuropean,WestEuropean,French"
de roussy,,louis,girodet,"GreaterEuropean,WestEuropean,French"
cavaignac,,louis,godefroi,"GreaterEuropean,WestEuropean,French"
gonzaga,,louis,,"GreaterEuropean,WestEuropean,French"
